r,obs,theo,lo,hi
0,0,0,0,0
1.075008181290439,0.1891891891891892,4.39173608950405e-5,0,0.02531645569620253
2.150016362580878,0.1891891891891892,1.7565787151141432e-4,0,0.027777777777777776
3.225024543871317,0.1891891891891892,3.951868207249243e-4,0,0.05063291139240506
4.300032725161756,0.1891891891891892,7.024463735980646e-4,0,0.05063291139240506
5.375040906452195,0.1891891891891892,0.0010973555967738191,0,0.05063291139240506
6.450049087742634,0.1891891891891892,0.0015798104940050184,0,0.05714285714285714
7.5250572690330735,0.1891891891891892,0.0021496840517971627,0,0.05714285714285714
8.600065450323513,0.1891891891891892,0.002806826295136955,0,0.05714285714285714
9.675073631613952,0.1891891891891892,0.0035510643532727926,0,0.057971014492753624
10.75008181290439,0.1891891891891892,0.00438220253550603,0,0.057971014492753624
11.82508999419483,0.1891891891891892,0.005300022416946604,0,0.09523809523809523
12.900098175485269,0.1891891891891892,0.006304282934180949,0,0.09523809523809523
13.975106356775708,0.1891891891891892,0.007394720490793372,0,0.0967741935483871
15.050114538066147,0.1891891891891892,0.008571049072675141,0,0.0967741935483871
16.125122719356586,0.1891891891891892,0.009832960373053257,0,0.10666666666666667
17.200130900647025,0.1891891891891892,0.011180123927158836,0,0.10666666666666667
18.275139081937464,0.1891891891891892,0.012612187256456076,0,0.10666666666666667
19.350147263227903,0.1891891891891892,0.014128776022341527,0,0.10666666666666667
20.425155444518342,0.1891891891891892,0.015729494189220983,0,0.12307692307692308
21.50016362580878,0.1891891891891892,0.017413924196863828,0,0.12307692307692308
22.57517180709922,0.1891891891891892,0.01918162714193017,0,0.12307692307692308
23.65017998838966,0.1891891891891892,0.021032142968560485,0,0.15384615384615385
24.7251881696801,0.1891891891891892,0.022964990667911578,0,0.15384615384615385
25.800196350970538,0.1891891891891892,0.02497966848651756,0,0.15384615384615385
26.875204532260977,0.1891891891891892,0.027075654143350003,0,0.15384615384615385
27.950212713551416,0.1891891891891892,0.029252405055445907,0,0.15384615384615385
29.025220894841855,0.1891891891891892,0.031509358571965684,0,0.15384615384615385
30.100229076132294,0.1891891891891892,0.033845932216542085,0,0.1643835616438356
31.175237257422733,0.1891891891891892,0.03626152393777193,0,0.1643835616438356
32.25024543871317,0.1891891891891892,0.038755512367700695,0,0.1643835616438356
33.32525362000361,0.1891891891891892,0.041327257088145,0,0.16666666666666666
34.40026180129405,0.1891891891891892,0.04397609890469245,0,0.16666666666666666
35.47526998258449,0.1891891891891892,0.04670136012821491,0,0.16901408450704225
36.55027816387493,0.1891891891891892,0.049502344863728176,0,0.2
37.625286345165364,0.1891891891891892,0.05237833930642355,0,0.2
38.70029452645581,0.1891891891891892,0.05532861204469686,0,0.2
39.77530270774625,0.1891891891891892,0.05835241436999439,0,0.2
40.850310889036685,0.1891891891891892,0.06144898059329151,0,0.208955223880597
41.92531907032712,0.1891891891891892,0.0646175283680186,0,0.22727272727272727
43.00032725161756,0.1891891891891892,0.06785725901924045,0,0.2222222222222222
44.075335432908005,0.1891891891891892,0.07116735787889916,0,0.2222222222222222
45.15034361419844,0.21621621621621623,0.0745469946269216,0,0.2222222222222222
46.225351795488876,0.21621621621621623,0.07799532363799111,0,0.24242424242424243
47.30035997677932,0.21621621621621623,0.08151148433378308,0,0.24242424242424243
48.37536815806976,0.21621621621621623,0.085094601540457,0,0.2727272727272727
49.4503763393602,0.19444444444444445,0.08874378585119935,0,0.2727272727272727
50.52538452065063,0.2222222222222222,0.09245813399360514,0,0.2727272727272727
51.600392701941075,0.2222222222222222,0.09623672920168902,0,0.2727272727272727
52.67540088323152,0.2222222222222222,0.10007864159230762,0,0.27692307692307694
53.75040906452195,0.2222222222222222,0.10398292854578273,0,0.27692307692307694
54.82541724581239,0.22857142857142856,0.10794863509050157,0,0.28125
55.90042542710283,0.22857142857142856,0.11197479429128043,0,0.28125
56.975433608393274,0.2318840579710145,0.11606042764126712,0,0.2857142857142857
58.05044178968371,0.2318840579710145,0.12020454545716297,0,0.2898550724637681
59.125449970974145,0.2318840579710145,0.12440614727754062,0,0.2898550724637681
60.20045815226459,0.23529411764705882,0.12866422226403362,0,0.3142857142857143
61.27546633355503,0.23529411764705882,0.13297774960517494,0,0.3157894736842105
62.350474514845466,0.23529411764705882,0.13734569892265713,0,0.323943661971831
63.4254826961359,0.23880597014925373,0.14176703067979068,0,0.34285714285714286
64.50049087742634,0.23880597014925373,0.14624069659193506,0,0.34285714285714286
65.57549905871679,0.23880597014925373,0.15076564003867454,0,0.38235294117647056
66.65050724000722,0.26865671641791045,0.15534079647751609,0,0.38235294117647056
67.72551542129766,0.26865671641791045,0.15996509385888225,0,0.38235294117647056
68.8005236025881,0.2835820895522388,0.1646374530421738,0,0.38235294117647056
69.87553178387854,0.2878787878787879,0.1693567882126792,0,0.38235294117647056
70.95053996516899,0.2878787878787879,0.17412200729910599,0,0.38235294117647056
72.02554814645941,0.296875,0.17893201239151102,0,0.3918918918918919
73.10055632774986,0.30158730158730157,0.18378570015940943,0,0.3870967741935484
74.1755645090403,0.30158730158730157,0.18868196226983858,0,0.4032258064516129
75.25057269033073,0.30158730158730157,0.1936196858051613,0,0.4032258064516129
76.32558087162117,0.30158730158730157,0.198597753680387,0,0.41333333333333333
77.40058905291161,0.30158730158730157,0.20361504505979655,0,0.41333333333333333
78.47559723420206,0.30158730158730157,0.20867043577265543,0,0.41333333333333333
79.5506054154925,0.30158730158730157,0.21376279872780224,0,0.4266666666666667
80.62561359678293,0.30158730158730157,0.21889100432690245,0,0.43243243243243246
81.70062177807337,0.30158730158730157,0.22405392087615816,0,0.44594594594594594
82.77562995936381,0.30158730158730157,0.22925041499626797,0,0.4594594594594595
83.85063814065424,0.30158730158730157,0.23447935203043246,0,0.4657534246575342
