bandwidth_km,min_intensity_km2,max_intensity_km2,largest_inverse_intensity_share_pct
3,2.0672692212785553e-4,0.31845355139353293,29.965857812279374
6,0.004577223703042525,0.2514127925600714,2.9402956334519352
