r,obs,theo,lo,hi
0,0,0,0,0
1.5526818359363475,71.03812199727514,1.5526818359363475,0,0
3.105363671872695,71.03812199727514,3.105363671872695,0,28.809832935639445
4.658045507809042,71.03812199727514,4.658045507809042,0,28.809832935639445
6.21072734374539,71.03812199727514,6.21072734374539,0,28.809832935639445
7.763409179681737,71.03812199727514,7.763409179681737,0,31.575746163295484
9.316091015618085,71.03812199727514,9.316091015618085,0,31.575746163295484
10.868772851554432,71.03812199727514,10.868772851554432,0,31.575746163295484
12.42145468749078,71.03812199727514,12.42145468749078,0,33.16791032634042
13.974136523427127,71.03812199727514,13.974136523427127,0,36.011571636064
15.526818359363475,71.03812199727514,15.526818359363475,0,36.011571636064
17.079500195299822,71.03812199727514,17.079500195299822,0,39.03366376945049
18.63218203123617,71.03812199727514,18.63218203123617,0,40.74325646728438
20.184863867172517,71.03812199727514,20.184863867172517,0,40.74325646728438
21.737545703108864,71.03812199727514,21.737545703108864,0,40.93564896078294
23.290227539045212,71.03812199727514,23.290227539045212,0,47.80627951325817
24.84290937498156,71.03812199727514,24.84290937498156,0,53.82947042411599
26.395591210917907,71.03812199727514,26.39559121091791,0,53.82947042411599
27.948273046854254,71.03812199727514,27.948273046854254,0,53.82947042411599
29.5009548827906,71.03812199727514,29.5009548827906,0,53.82947042411599
31.05363671872695,71.03812199727514,31.05363671872695,0,57.89174994488332
32.6063185546633,71.03812199727514,32.6063185546633,0,62.53023666164273
34.159000390599644,71.03812199727514,34.159000390599644,0,62.53023666164273
35.71168222653599,71.03812199727514,35.71168222653599,0,62.53023666164273
37.26436406247234,71.03812199727514,37.26436406247234,0,66.84763482907378
38.817045898408686,71.03812199727514,38.817045898408686,0,66.84763482907378
40.369727734345034,71.03812199727514,40.369727734345034,0,66.84763482907378
41.92240957028138,71.03812199727514,41.92240957028138,0,70.60551486140687
43.47509140621773,71.03812199727514,43.47509140621773,0,83.54157180938174
45.027773242154076,71.03812199727514,45.027773242154076,0,89.3096969323654
46.580455078090424,75.94294683247227,46.580455078090424,0,89.3096969323654
48.13313691402677,75.94294683247227,48.13313691402677,0,89.3096969323654
49.68581874996312,75.94294683247227,49.68581874996312,0,89.3096969323654
51.238500585899466,80.54965903279587,51.238500585899466,0,94.72723848988645
52.79118242183581,80.54965903279587,52.79118242183582,0,94.72723848988645
54.34386425777216,80.54965903279587,54.34386425777216,0,94.72723848988645
55.89654609370851,80.54965903279587,55.89654609370851,0,94.72723848988645
57.449227929644856,80.54965903279587,57.44922792964485,24.51501925304866,94.72723848988645
59.0019097655812,80.54965903279587,59.0019097655812,27.992490998631972,94.72723848988645
60.55459160151755,80.54965903279587,60.55459160151755,27.992490998631972,95.72929492792069
62.1072734374539,80.54965903279587,62.1072734374539,27.992490998631972,95.72929492792069
63.659955273390246,80.54965903279587,63.659955273390246,27.992490998631972,95.72929492792069
65.2126371093266,80.54965903279587,65.2126371093266,34.32166254649674,99.85127669533672
66.76531894526295,84.90679576453016,66.76531894526295,38.32066012050606,104.52496590583212
68.31800078119929,89.05099866761519,68.31800078119929,38.32066012050606,109.38159328345165
69.87068261713563,89.05099866761519,69.87068261713563,38.32066012050606,109.38159328345165
71.42336445307198,89.05099866761519,71.42336445307198,39.587360414872116,109.38159328345165
72.97604628900834,93.01073465143453,72.97604628900834,39.587360414872116,109.38159328345165
74.52872812494468,93.01073465143453,74.52872812494468,39.587360414872116,113.8479718527972
