r,obs,theo,lo,hi
0,0,0,0,0
1.576300263397745,0.19658119658119658,4.39173608950405e-5,0,0.019230769230769232
3.15260052679549,0.19658119658119658,1.7565787151141432e-4,0,0.020833333333333332
4.728900790193235,0.19658119658119658,3.951868207249243e-4,0,0.0392156862745098
6.30520105359098,0.19658119658119658,7.024463735980646e-4,0,0.0392156862745098
7.881501316988725,0.19658119658119658,0.0010973555967738191,0,0.0392156862745098
9.45780158038647,0.19658119658119658,0.0015798104940050184,0,0.0392156862745098
11.034101843784216,0.19658119658119658,0.0021496840517971627,0,0.0392156862745098
12.61040210718196,0.19658119658119658,0.002806826295136955,0,0.06557377049180328
14.186702370579704,0.19658119658119658,0.0035510643532727926,0,0.06557377049180328
15.76300263397745,0.19658119658119658,0.00438220253550603,0,0.06557377049180328
17.339302897375195,0.19658119658119658,0.005300022416946604,0,0.06557377049180328
18.91560316077294,0.19658119658119658,0.006304282934180949,0,0.06611570247933884
20.491903424170683,0.19658119658119658,0.007394720490793372,0,0.06611570247933884
22.06820368756843,0.19658119658119658,0.008571049072675141,0,0.08264462809917356
23.644503950966175,0.19658119658119658,0.009832960373053257,0,0.08264462809917356
25.22080421436392,0.19658119658119658,0.011180123927158836,0,0.08264462809917356
26.797104477761664,0.19658119658119658,0.012612187256456076,0,0.08264462809917356
28.37340474115941,0.19658119658119658,0.014128776022341527,0,0.08264462809917356
29.949705004557156,0.19658119658119658,0.015729494189220983,0,0.08264462809917356
31.5260052679549,0.19658119658119658,0.017413924196863828,0,0.09917355371900827
33.10230553135264,0.19658119658119658,0.01918162714193017,0,0.09917355371900827
34.67860579475039,0.19658119658119658,0.021032142968560485,0,0.09917355371900827
36.25490605814814,0.19658119658119658,0.022964990667911578,0,0.09917355371900827
37.83120632154588,0.19658119658119658,0.02497966848651756,0,0.09917355371900827
39.407506584943626,0.19658119658119658,0.027075654143350003,0,0.11570247933884298
40.983806848341366,0.19658119658119658,0.029252405055445907,0,0.11570247933884298
42.560107111739114,0.19658119658119658,0.031509358571965684,0,0.1487603305785124
44.13640737513686,0.19658119658119658,0.033845932216542085,0,0.1487603305785124
45.7127076385346,0.19658119658119658,0.03626152393777193,0,0.1487603305785124
47.28900790193235,0.19658119658119658,0.038755512367700695,0,0.15
48.86530816533009,0.19658119658119658,0.041327257088145,0,0.15
50.44160842872784,0.19658119658119658,0.04397609890469234,0,0.15126050420168066
