r,obs,theo,lo,hi
0,0,0,0,0
1.5526818359363475,15853.779590075219,7.573817177185221,0,0
3.105363671872695,15853.779590075219,30.295268708740885,0,1888.0537333683055
4.658045507809042,15853.779590075219,68.16435459466699,0,1888.0537333683055
6.21072734374539,15853.779590075219,121.18107483496354,0,2327.7374794951706
7.763409179681737,15853.779590075219,189.3454294296305,0,2393.307549340105
9.316091015618085,15853.779590075219,272.65741837866796,0,2393.307549340105
10.868772851554432,15853.779590075219,371.1170416820758,0,4292.837962184778
12.42145468749078,15853.779590075219,484.72429933985416,0,4292.837962184778
13.974136523427127,15853.779590075219,613.4791913520029,0,4292.837962184778
15.526818359363475,15853.779590075219,757.381717718522,0,4292.837962184778
17.079500195299822,15853.779590075219,916.4318784394118,0,4529.651311450062
18.63218203123617,15853.779590075219,1090.6296735146718,0,6264.510083065345
20.184863867172517,15853.779590075219,1279.9751029443023,0,10730.337695593402
21.737545703108864,15853.779590075219,1484.4681667283032,0,10730.337695593402
23.290227539045212,15853.779590075219,1704.1088648666748,0,10730.337695593402
24.84290937498156,15853.779590075219,1938.8971973594166,0,10730.337695593402
26.395591210917907,15853.779590075219,2188.833164206529,0,10730.337695593402
27.948273046854254,15853.779590075219,2453.9167654080115,0,10730.337695593402
29.5009548827906,15853.779590075219,2734.148000963865,0,13862.592737126075
31.05363671872695,15853.779590075219,3029.526870874088,0,13862.592737126075
32.6063185546633,15853.779590075219,3340.0533751386824,0,13862.592737126075
34.159000390599644,15853.779590075219,3665.727513757647,0,13862.592737126075
35.71168222653599,15853.779590075219,4006.549286730982,0,13862.592737126075
37.26436406247234,15853.779590075219,4362.518694058687,0,13862.592737126075
38.817045898408686,15853.779590075219,4733.635735740763,0,13862.592737126075
40.369727734345034,15853.779590075219,5119.900411777209,0,15661.275207663362
41.92240957028138,15853.779590075219,5521.312722168026,0,15661.275207663362
43.47509140621773,15853.779590075219,5937.872666913213,0,15661.275207663362
45.027773242154076,15853.779590075219,6369.580246012772,0,18513.28321105083
46.580455078090424,18118.60524580025,6816.435459466699,0,18513.28321105083
48.13313691402677,18118.60524580025,7278.438307274998,0,21645.538252583505
49.68581874996312,18118.60524580025,7755.5887894376665,0,24777.793294116174
51.238500585899466,20383.43090152528,8247.886905954707,0,24777.793294116174
52.79118242183581,20383.43090152528,8755.332656826116,0,24777.793294116174
54.34386425777216,20383.43090152528,9277.926042051897,0,27910.048335648848
55.89654609370851,20383.43090152528,9815.667061632046,0,27910.048335648848
57.449227929644856,20383.43090152528,10368.555715566567,0,27910.048335648848
59.0019097655812,20383.43090152528,10936.59200385546,0,27910.048335648848
60.55459160151755,20383.43090152528,11519.775926498722,0,27910.048335648848
62.1072734374539,20383.43090152528,12118.107483496353,0,27910.048335648848
63.659955273390246,20383.43090152528,12731.586674848357,0,27910.048335648848
65.2126371093266,20383.43090152528,13360.21350055473,3132.2550415326723,31477.93219368404
66.76531894526295,22648.25655725031,14003.987960615475,3132.2550415326723,31477.93219368404
68.31800078119929,24913.082212975343,14662.910055030588,3132.2550415326723,31477.93219368404
69.87068261713563,24913.082212975343,15336.979783800069,3132.2550415326723,36546.080947068804
71.42336445307198,24913.082212975343,16026.197146923929,5215.084480915012,40002.179306454855
72.97604628900834,27177.907868700375,16730.562144402156,5215.084480915012,43458.277665840906
74.52872812494468,27177.907868700375,17450.07477623475,5215.084480915012,43458.277665840906
76.08140996088102,27177.907868700375,18184.73504242171,6264.510083065345,43458.277665840906
77.63409179681737,27177.907868700375,18934.542942963053,7822.626721372519,43458.277665840906
79.18677363275373,29442.733524425406,19699.498477858764,9396.765124598018,43458.277665840906
80.73945546869007,31707.559180150438,20479.601647108837,9396.765124598018,43458.277665840906
82.29213730462641,31707.559180150438,21274.852450713282,9396.765124598018,43458.277665840906
83.84481914056276,31707.559180150438,22085.250888672104,9396.765124598018,43458.277665840906
85.39750097649912,31707.559180150438,22910.7969609853,9396.765124598018,43458.277665840906
86.95018281243546,31707.559180150438,23751.49066765285,9396.765124598018,46178.49507633293
88.5028646483718,33972.38483587547,24607.332008674777,9396.765124598018,46178.49507633293
90.05554648430815,33972.38483587547,25478.320984051086,9396.765124598018,46178.49507633293
91.6082283202445,41137.13911053065,26364.45759378176,9396.765124598018,46178.49507633293
93.16091015618085,41137.13911053065,27265.741837866797,9396.765124598018,48341.09419447042
94.71359199211719,41137.13911053065,28182.173716306206,9396.765124598018,50370.47438461301
96.26627382805354,45666.79042198071,29113.75322909999,9396.765124598018,57282.6711033851
97.8189556639899,45666.79042198071,30060.48037624815,9396.765124598018,57282.6711033851
99.37163749992624,47931.61607770574,31022.355157750666,9396.765124598018,61522.71356788633
100.92431933586258,47931.61607770574,31999.37757360756,9396.765124598018,61522.71356788633
102.47700117179893,47931.61607770574,32991.54762381883,9396.765124598018,61522.71356788633
104.02968300773529,47931.61607770574,33998.86530838446,9396.765124598018,61522.71356788633
105.58236484367163,50196.44173343077,35021.330627304465,9396.765124598018,61522.71356788633
107.13504667960797,52461.2673891558,36058.94358057884,9396.765124598018,68597.99545881497
108.68772851554432,56990.918700605864,37111.70416820759,12529.02016613069,68597.99545881497
110.24041035148068,56990.918700605864,38179.612390190705,12529.02016613069,68597.99545881497
111.79309218741702,56990.918700605864,39262.668246528185,12529.02016613069,70266.87948519913
113.34577402335336,61520.57001205593,40360.87173722003,12529.02016613069,72173.2696236971
114.89845585928971,61520.57001205593,41474.222862266266,12529.02016613069,72173.2696236971
116.45113769522607,63785.39566778096,42602.721621666875,12529.02016613069,72173.2696236971
118.0038195311624,63785.39566778096,43746.36801542184,16449.703436008087,72680.0792379224
119.55650136709875,63785.39566778096,44905.16204353117,16449.703436008087,72680.0792379224
121.1091832030351,66050.22132350599,46079.10370599489,21374.19320794308,73399.1345267318
122.66186503897146,66050.22132350599,47268.19300281297,22722.034168630365,77000.90470632138
124.2145468749078,66050.22132350599,48472.42993398541,22722.034168630365,79852.79006581476
125.76722871084414,66050.22132350599,49691.814499512235,25407.413490892573,79852.79006581476
127.31991054678049,70579.87263495605,50926.34669939343,25407.413490892573,82704.67542530815
128.87259238271685,70579.87263495605,52176.026533628996,25407.413490892573,82704.67542530815
130.4252742186532,72844.69829068109,53440.85400221892,25407.413490892573,85677.4159008841
131.97795605458953,72844.69829068109,54720.82910516321,31543.5580158823,90116.67141330305
133.5306378905259,72844.69829068109,56015.9518424619,31714.181533675623,90116.67141330305
135.08331972646224,72844.69829068109,57326.22221411494,31714.181533675623,92127.93157581142
136.63600156239858,79639.17525785617,58651.640220122354,35243.23368520412,95703.20574069355
138.18868339833492,84168.82656930624,59992.20586048413,35989.02017526423,103602.14686208294
139.74136523427126,86433.65222503127,61347.919135200274,35989.02017526423,103602.14686208294
141.29404707020763,86433.65222503127,62718.780044270825,35989.02017526423,103602.14686208294
142.84672890614397,86433.65222503127,64104.788587695715,36468.486779233644,103602.14686208294
144.3994107420803,88698.4778807563,65505.94476547497,36468.486779233644,107177.42102696506
145.95209257801667,93228.12919220637,66922.24857760863,36468.486779233644,107177.42102696506
147.50477441395302,93228.12919220637,68353.70002409663,39144.6600400694,107177.42102696506
149.05745624988936,93228.12919220637,69800.299104939,40570.28565803731,107177.42102696506
150.6101380858257,100022.60615938145,71262.04582013574,40570.28565803731,107177.42102696506
152.16281992176204,100022.60615938145,72738.94016968684,42963.59320737742,107177.42102696506
153.7155017576984,100022.60615938145,74230.98215359235,45523.315578033384,108222.69126834391
155.26818359363475,104676.68702921984,75738.17177185221,48056.35661162067,110752.69519184719
156.82086542957109,104676.68702921984,77260.50902446643,48372.96087776399,114475.86532937408
158.37354726550745,107418.51561450333,78797.99391143506,50655.38422095286,118740.02772007261
159.9262291014438,107418.51561450333,80350.62643275803,51220.09697941802,118740.02772007261
161.47891093738014,109683.34127022835,81918.40658843535,54265.2544704585,121693.76110736806
163.03159277331648,111948.16692595338,83501.33437846706,54265.2544704585,121693.76110736806
164.58427460925282,111948.16692595338,85099.40980285313,56658.562019798606,121693.76110736806
166.13695644518918,111948.16692595338,86712.6328615936,56658.562019798606,128511.13972690539
167.68963828112553,118742.64389312848,88341.00355468842,59651.81740824675,133617.36098771196
169.24232011706187,123272.29520457854,89984.5218821376,62045.12495758686,135946.35718856964
170.79500195299823,123272.29520457854,91643.1878439412,62278.710367147374,139237.4505492977
172.34768378893457,123272.29520457854,93317.00144009912,62546.79217353573,144101.8533318634
173.90036562487091,137232.59747440697,95005.9626706114,62546.79217353573,147677.12749674555
175.45304746080726,140300.66841717862,96710.07153547808,62546.79217353573,147677.12749674555
177.0057292967436,140300.66841717862,98429.32803469911,62546.79217353573,155685.57966705607
178.55841113267996,140300.66841717862,100163.73216827455,62546.79217353573,155685.57966705607
180.1110929686163,140300.66841717862,101913.28393620435,62546.79217353573,164188.79483869128
181.66377480455265,144830.3197286287,103677.98333848848,62546.79217353573,172481.14123695777
183.216456640489,147095.1453843537,105457.83037512704,62546.79217353573,172481.14123695777
184.76913847642535,147095.1453843537,107252.82504611993,62546.79217353573,172481.14123695777
186.3218203123617,149359.97104007873,109062.96735146719,62546.79217353573,176992.26560673607
187.87450214829803,149359.97104007873,110888.25729116882,70923.50612572607,176992.26560673607
189.42718398423438,152378.09828983573,112728.69486522482,70923.50612572607,176992.26560673607
190.97986582017074,152378.09828983573,114584.28007363522,74129.28366815236,176992.26560673607
192.53254765610708,152378.09828983573,116455.01291639997,74129.28366815236,176992.26560673607
194.08522949204342,152378.09828983573,118340.89339351907,74129.28366815236,176992.26560673607
195.6379113279798,154642.92394556076,120241.9215049926,77273.69413241834,176992.26560673607
197.19059316391613,156907.74960128582,122158.09725082044,80040.44858565819,192329.30064731734
198.74327499985247,156907.74960128582,124089.42063100266,80040.44858565819,192329.30064731734
200.29595683578881,159172.57525701085,126035.89164553925,82807.20303889805,192329.30064731734
